PositionId,statecode,county,point_latitude,point_longitude,line,construction
111852,FL,HILLSBOROUGH COUNTY,27.9874,-82.50683,Commercial,Reinforced Masonry
236121,FL,HILLSBOROUGH COUNTY,27.99116,-82.51703,Residential,Masonry
776431,FL,HILLSBOROUGH COUNTY,27.99116,-82.5191,Residential,Wood
704670,FL,HILLSBOROUGH COUNTY,27.99011,-82.51594,Residential,Wood
395065,FL,HILLSBOROUGH COUNTY,28.00457,-82.48919,Residential,Masonry
290731,FL,HILLSBOROUGH COUNTY,27.9816,-82.56934,Residential,Masonry
259380,FL,HILLSBOROUGH COUNTY,27.9816,-82.56934,Residential,Masonry
772322,FL,HILLSBOROUGH COUNTY,27.9816,-82.56934,Residential,Masonry
285526,FL,HILLSBOROUGH COUNTY,27.9816,-82.56934,Residential,Masonry
377097,FL,HILLSBOROUGH COUNTY,27.98764,-82.5741,Commercial,Reinforced Masonry
103393,FL,HILLSBOROUGH COUNTY,27.996607,-82.576764,Commercial,Reinforced Masonry
425987,FL,HILLSBOROUGH COUNTY,28.025948,-82.563255,Commercial,Reinforced Masonry
580696,FL,HILLSBOROUGH COUNTY,27.996672,-82.565895,Residential,Masonry
764202,FL,HILLSBOROUGH COUNTY,27.981823,-82.563522,Residential,Wood
325663,FL,HILLSBOROUGH COUNTY,28.025484,-82.585991,Residential,Wood
579719,FL,HILLSBOROUGH COUNTY,28.004557,-82.599396,Residential,Masonry
637228,FL,HILLSBOROUGH COUNTY,27.996632,-82.578621,Residential,Masonry
572768,FL,HILLSBOROUGH COUNTY,28.02409,-82.56586,Commercial,Reinforced Concrete
128605,FL,HILLSBOROUGH COUNTY,28.02363,-82.58259,Residential,Masonry
522062,FL,HILLSBOROUGH COUNTY,28.005015,-82.583399,Commercial,Reinforced Concrete
558787,FL,HILLSBOROUGH COUNTY,28.0082,-82.5811,Residential,Wood
517730,FL,HILLSBOROUGH COUNTY,28.0082,-82.5811,Residential,Wood
333094,FL,HILLSBOROUGH COUNTY,28.0082,-82.5811,Residential,Wood
989280,FL,HILLSBOROUGH COUNTY,28.0082,-82.5811,Residential,Wood
495571,FL,HILLSBOROUGH COUNTY,27.865778,-82.525351,Residential,Wood
462892,FL,HILLSBOROUGH COUNTY,27.87078,-82.51348,Commercial,Reinforced Masonry
876982,FL,HILLSBOROUGH COUNTY,27.873011,-82.526917,Residential,Wood
973886,FL,HILLSBOROUGH COUNTY,27.859476,-82.528587,Residential,Wood
822544,FL,HILLSBOROUGH COUNTY,27.872538,-82.526917,Residential,Wood
991206,FL,HILLSBOROUGH COUNTY,28.03218,-82.41504,Residential,Masonry
407969,FL,HILLSBOROUGH COUNTY,28.03445,-82.39909,Commercial,Reinforced Masonry
834136,FL,HILLSBOROUGH COUNTY,28.03445,-82.39909,Residential,Wood
703892,FL,HILLSBOROUGH COUNTY,28.03445,-82.39909,Residential,Wood
325351,FL,HILLSBOROUGH COUNTY,28.03445,-82.39909,Residential,Wood
482351,FL,HILLSBOROUGH COUNTY,28.032633,-82.400932,Residential,Masonry
704127,FL,HILLSBOROUGH COUNTY,28.043516,-82.398964,Commercial,Reinforced Masonry
106574,FL,HILLSBOROUGH COUNTY,28.011391,-82.393417,Residential,Masonry
789912,FL,HILLSBOROUGH COUNTY,28.044323,-82.3936,Commercial,Reinforced Masonry
374253,FL,HILLSBOROUGH COUNTY,28.043427,-82.388725,Residential,Masonry
266262,FL,HILLSBOROUGH COUNTY,28.022185,-82.375075,Residential,Masonry
120592,FL,HILLSBOROUGH COUNTY,28.063932,-82.504059,Commercial,Reinforced Concrete
535787,FL,HILLSBOROUGH COUNTY,28.06478,-82.49091,Commercial,Reinforced Masonry
563784,FL,HILLSBOROUGH COUNTY,28.06478,-82.49091,Residential,Masonry
462950,FL,HILLSBOROUGH COUNTY,28.06478,-82.49091,Residential,Wood
267899,FL,HILLSBOROUGH COUNTY,28.098566,-82.502182,Commercial,Reinforced Concrete
450682,FL,HILLSBOROUGH COUNTY,28.085537,-82.505005,Residential,Masonry
501422,FL,HILLSBOROUGH COUNTY,28.064026,-82.504311,Residential,Masonry
702398,FL,HILLSBOROUGH COUNTY,28.092813,-82.502457,Residential,Masonry
945757,FL,HILLSBOROUGH COUNTY,28.060429,-82.503761,Residential,Masonry
114748,FL,HILLSBOROUGH COUNTY,28.08569,-82.50076,Commercial,Reinforced Concrete
243967,FL,HILLSBOROUGH COUNTY,28.089836,-82.50325,Residential,Masonry
850510,FL,HILLSBOROUGH COUNTY,28.044846,-82.504784,Residential,Wood
356257,FL,HILLSBOROUGH COUNTY,28.10348,-82.48312,Residential,Wood
419005,FL,HILLSBOROUGH COUNTY,28.065302,-82.504738,Residential,Masonry
658354,FL,HILLSBOROUGH COUNTY,28.084541,-82.502518,Commercial,Reinforced Masonry
470262,FL,HILLSBOROUGH COUNTY,28.088951,-82.503601,Commercial,Reinforced Concrete
442303,FL,HILLSBOROUGH COUNTY,28.092752,-82.50248,Residential,Masonry
420280,FL,HILLSBOROUGH COUNTY,28.035416,-82.488487,Residential,Masonry
545488,FL,HILLSBOROUGH COUNTY,28.110736,-82.50256,Commercial,Reinforced Concrete
715398,FL,HILLSBOROUGH COUNTY,28.039602,-82.504791,Residential,Masonry
701836,FL,HILLSBOROUGH COUNTY,27.95879,-82.36375,Commercial,Reinforced Concrete
117336,FL,HILLSBOROUGH COUNTY,27.94225,-82.34802,Commercial,Reinforced Concrete
843795,FL,HILLSBOROUGH COUNTY,27.965267,-82.360329,Residential,Wood
706917,FL,HILLSBOROUGH COUNTY,27.97924,-82.34061,Residential,Masonry
660286,FL,HILLSBOROUGH COUNTY,27.97043,-82.379227,Residential,Masonry
137112,FL,HILLSBOROUGH COUNTY,27.93953,-82.36936,Residential,Wood
967567,FL,HILLSBOROUGH COUNTY,27.97533,-82.3439,Commercial,Reinforced Masonry
399755,FL,HILLSBOROUGH COUNTY,27.96712,-82.39181,Commercial,Reinforced Masonry
203787,FL,HILLSBOROUGH COUNTY,27.96712,-82.39181,Residential,Masonry
178830,FL,HILLSBOROUGH COUNTY,27.966772,-82.329552,Commercial,Reinforced Masonry
606918,FL,HILLSBOROUGH COUNTY,27.966772,-82.329552,Residential,Wood
628926,FL,HILLSBOROUGH COUNTY,27.944616,-82.351242,Commercial,Steel Frame
161346,FL,HILLSBOROUGH COUNTY,27.96097,-82.38455,Commercial,Steel Frame
772799,FL,HILLSBOROUGH COUNTY,27.95293,-82.39356,Commercial,Reinforced Masonry
861299,FL,HILLSBOROUGH COUNTY,27.95724,-82.39139,Commercial,Reinforced Masonry
596280,FL,HILLSBOROUGH COUNTY,27.95724,-82.39139,Commercial,Reinforced Masonry
501426,FL,HILLSBOROUGH COUNTY,27.923338,-82.418343,Commercial,Reinforced Masonry
409952,FL,HILLSBOROUGH COUNTY,27.96238,-82.40127,Residential,Masonry
798849,FL,HILLSBOROUGH COUNTY,27.94113,-82.372925,Residential,Masonry
472071,FL,HILLSBOROUGH COUNTY,27.949734,-82.34919,Commercial,Reinforced Masonry
697615,FL,HILLSBOROUGH COUNTY,27.945627,-82.339821,Commercial,Reinforced Concrete
147224,FL,HILLSBOROUGH COUNTY,27.939117,-82.3396,Commercial,Reinforced Concrete
426667,FL,HILLSBOROUGH COUNTY,27.925928,-82.379913,Residential,Wood
952774,FL,HILLSBOROUGH COUNTY,27.944614,-82.351204,Commercial,Reinforced Masonry
600380,FL,HILLSBOROUGH COUNTY,27.9406,-82.3757,Residential,Wood
906470,FL,HILLSBOROUGH COUNTY,27.974516,-82.373032,Residential,Masonry
428955,FL,HILLSBOROUGH COUNTY,27.909328,-82.401932,Residential,Wood
594945,FL,HILLSBOROUGH COUNTY,27.956596,-82.335129,Residential,Wood
487470,FL,HILLSBOROUGH COUNTY,27.92433,-82.34926,Residential,Masonry
236437,FL,HILLSBOROUGH COUNTY,27.97488,-82.33729,Commercial,Steel Frame
238209,FL,HILLSBOROUGH COUNTY,27.945839,-82.353912,Residential,Wood
896372,FL,HILLSBOROUGH COUNTY,27.96339,-82.36394,Residential,Masonry
621160,FL,HILLSBOROUGH COUNTY,27.966768,-82.329239,Residential,Masonry
515672,FL,HILLSBOROUGH COUNTY,27.907528,-82.376999,Residential,Wood
887665,FL,HILLSBOROUGH COUNTY,27.95223,-82.388092,Residential,Masonry
509473,FL,HILLSBOROUGH COUNTY,27.974865,-82.360489,Residential,Wood
549815,FL,HILLSBOROUGH COUNTY,27.941059,-82.385452,Residential,Wood
649697,FL,HILLSBOROUGH COUNTY,27.9406,-82.3757,Commercial,Reinforced Masonry
493474,FL,HILLSBOROUGH COUNTY,27.90459,-82.39224,Commercial,Reinforced Concrete
641596,FL,HILLSBOROUGH COUNTY,27.933468,-82.399208,Residential,Wood
235526,FL,HILLSBOROUGH COUNTY,27.945745,-82.339607,Residential,Masonry
993595,FL,HILLSBOROUGH COUNTY,27.949528,-82.358513,Commercial,Reinforced Concrete
267831,FL,HILLSBOROUGH COUNTY,27.89989,-82.37776,Residential,Masonry
295451,FL,HILLSBOROUGH COUNTY,27.900909,-82.377472,Residential,Wood
601510,FL,HILLSBOROUGH COUNTY,27.900909,-82.377449,Residential,Wood
660389,FL,HILLSBOROUGH COUNTY,27.900909,-82.377426,Residential,Wood
871486,FL,HILLSBOROUGH COUNTY,27.900909,-82.377403,Residential,Wood
480540,FL,HILLSBOROUGH COUNTY,27.946066,-82.340187,Residential,Masonry
540475,FL,HILLSBOROUGH COUNTY,27.96087,-82.40238,Commercial,Reinforced Masonry
710767,FL,HILLSBOROUGH COUNTY,27.895885,-82.401955,Commercial,Reinforced Concrete
111311,FL,HILLSBOROUGH COUNTY,27.94924,-82.346031,Commercial,Reinforced Masonry
265595,FL,HILLSBOROUGH COUNTY,27.97211,-82.34539,Commercial,Reinforced Masonry
659889,FL,HILLSBOROUGH COUNTY,27.94191,-82.353622,Commercial,Reinforced Masonry
334935,FL,HILLSBOROUGH COUNTY,27.94437,-82.358124,Commercial,Reinforced Masonry
997020,FL,HILLSBOROUGH COUNTY,27.94232,-82.35627,Residential,Masonry
613188,FL,HILLSBOROUGH COUNTY,27.951729,-82.364586,Commercial,Reinforced Masonry
183648,FL,HILLSBOROUGH COUNTY,27.94431,-82.33233,Commercial,Reinforced Masonry
940026,FL,HILLSBOROUGH COUNTY,27.91985,-82.39699,Commercial,Reinforced Masonry
167212,FL,HILLSBOROUGH COUNTY,27.920435,-82.36869,Residential,Wood
815713,FL,HILLSBOROUGH COUNTY,28.05456,-82.412926,Residential,Wood
139797,FL,HILLSBOROUGH COUNTY,28.05456,-82.412926,Residential,Wood
931778,FL,HILLSBOROUGH COUNTY,27.85257,-82.486504,Residential,Wood
586972,FL,HILLSBOROUGH COUNTY,27.849937,-82.478012,Residential,Wood
373671,FL,HILLSBOROUGH COUNTY,28.10662,-82.50666,Residential,Masonry
225693,FL,HILLSBOROUGH COUNTY,28.10662,-82.50666,Residential,Masonry
901892,FL,HILLSBOROUGH COUNTY,28.10662,-82.50666,Residential,Masonry
630772,FL,HILLSBOROUGH COUNTY,28.10662,-82.50666,Residential,Masonry
400814,FL,HILLSBOROUGH COUNTY,28.10662,-82.50666,Residential,Masonry
787056,FL,HILLSBOROUGH COUNTY,28.10662,-82.50666,Residential,Masonry
687447,FL,HILLSBOROUGH COUNTY,28.10662,-82.50666,Residential,Masonry
654348,FL,HILLSBOROUGH COUNTY,28.056366,-82.527878,Residential,Masonry
947209,FL,HILLSBOROUGH COUNTY,28.056366,-82.527878,Residential,Masonry
334591,FL,HILLSBOROUGH COUNTY,28.056366,-82.527878,Residential,Masonry
741690,FL,HILLSBOROUGH COUNTY,28.056366,-82.527878,Residential,Masonry
162680,FL,HILLSBOROUGH COUNTY,28.02265,-82.436325,Residential,Wood
528067,FL,HILLSBOROUGH COUNTY,28.048964,-82.519066,Residential,Wood
750800,FL,HILLSBOROUGH COUNTY,28.06596,-82.541595,Residential,Wood
166086,FL,HILLSBOROUGH COUNTY,28.06564,-82.54103,Residential,Masonry
553927,FL,HILLSBOROUGH COUNTY,28.04015,-82.52121,Residential,Wood
890035,FL,HILLSBOROUGH COUNTY,28.0755,-82.5258,Residential,Wood
218530,FL,HILLSBOROUGH COUNTY,28.08394,-82.53927,Residential,Masonry
550097,FL,HILLSBOROUGH COUNTY,28.058569,-82.579437,Commercial,Reinforced Masonry
662657,FL,HILLSBOROUGH COUNTY,28.058569,-82.579437,Commercial,Reinforced Masonry
494279,FL,HILLSBOROUGH COUNTY,28.058569,-82.579437,Commercial,Reinforced Masonry
988277,FL,HILLSBOROUGH COUNTY,28.058569,-82.579437,Commercial,Reinforced Masonry
139067,FL,HILLSBOROUGH COUNTY,28.058569,-82.579437,Commercial,Reinforced Masonry
851097,FL,HILLSBOROUGH COUNTY,28.08258,-82.54226,Residential,Masonry
180157,FL,HILLSBOROUGH COUNTY,28.060074,-82.549728,Residential,Masonry
418629,FL,HILLSBOROUGH COUNTY,28.04228,-82.566353,Residential,Wood
129949,FL,HILLSBOROUGH COUNTY,28.08065,-82.55816,Residential,Wood
892518,FL,HILLSBOROUGH COUNTY,28.06376,-82.55217,Residential,Masonry
527312,FL,HILLSBOROUGH COUNTY,28.0603,-82.55168,Commercial,Reinforced Concrete
342562,FL,HILLSBOROUGH COUNTY,28.042721,-82.597305,Commercial,Reinforced Masonry
294113,FL,HILLSBOROUGH COUNTY,28.041796,-82.597702,Commercial,Reinforced Masonry
850033,FL,HILLSBOROUGH COUNTY,28.040302,-82.600113,Residential,Masonry
994404,FL,HILLSBOROUGH COUNTY,28.040541,-82.60202,Residential,Masonry
177994,FL,HILLSBOROUGH COUNTY,28.040846,-82.601707,Residential,Masonry
986278,FL,HILLSBOROUGH COUNTY,28.041889,-82.60157,Residential,Masonry
321022,FL,HILLSBOROUGH COUNTY,28.04118,-82.598778,Residential,Masonry
468353,FL,HILLSBOROUGH COUNTY,28.04693,-82.58127,Residential,Wood
370475,FL,HILLSBOROUGH COUNTY,28.05602,-82.62405,Residential,Masonry
179585,FL,HILLSBOROUGH COUNTY,28.064631,-82.626114,Residential,Wood
920649,FL,HILLSBOROUGH COUNTY,28.04375,-82.59776,Residential,Wood
866407,FL,HILLSBOROUGH COUNTY,28.054016,-82.624184,Residential,Wood
153626,FL,HILLSBOROUGH COUNTY,28.065777,-82.620186,Residential,Wood
658859,FL,HILLSBOROUGH COUNTY,28.060623,-82.622749,Residential,Masonry
712574,FL,HILLSBOROUGH COUNTY,28.06841,-82.63284,Residential,Masonry
463069,FL,HILLSBOROUGH COUNTY,28.048708,-82.608231,Commercial,Reinforced Masonry
188193,FL,HILLSBOROUGH COUNTY,28.05623,-82.62696,Commercial,Reinforced Masonry
808401,FL,HILLSBOROUGH COUNTY,28.08427,-82.62022,Residential,Masonry
105787,FL,HILLSBOROUGH COUNTY,28.07936,-82.6156,Residential,Wood
299819,FL,HILLSBOROUGH COUNTY,28.0594,-82.6123,Residential,Wood
293327,FL,HILLSBOROUGH COUNTY,28.041397,-82.628426,Residential,Wood
804500,FL,HILLSBOROUGH COUNTY,28.041397,-82.628426,Residential,Wood
626306,FL,HILLSBOROUGH COUNTY,28.041397,-82.628426,Residential,Wood
606204,FL,HILLSBOROUGH COUNTY,28.045935,-82.62795,Residential,Wood
233110,FL,HILLSBOROUGH COUNTY,28.041397,-82.628426,Residential,Wood
821774,FL,HILLSBOROUGH COUNTY,28.051395,-82.617,Residential,Wood
131011,FL,HILLSBOROUGH COUNTY,28.0594,-82.6123,Residential,Wood
348472,FL,HILLSBOROUGH COUNTY,28.041865,-82.599455,Residential,Wood
773084,FL,HILLSBOROUGH COUNTY,28.041865,-82.599455,Residential,Wood
797335,FL,HILLSBOROUGH COUNTY,28.0594,-82.6123,Residential,Wood
681823,FL,HILLSBOROUGH COUNTY,28.047457,-82.599472,Residential,Wood
824368,FL,HILLSBOROUGH COUNTY,28.047457,-82.599472,Residential,Wood
346506,FL,HILLSBOROUGH COUNTY,28.047457,-82.599472,Residential,Wood
430981,FL,HILLSBOROUGH COUNTY,28.034325,-82.55442,Residential,Wood
578106,FL,HILLSBOROUGH COUNTY,28.034325,-82.55442,Residential,Wood
370267,FL,HILLSBOROUGH COUNTY,28.034325,-82.55442,Residential,Wood
721930,FL,HILLSBOROUGH COUNTY,28.034325,-82.55442,Residential,Wood
627305,FL,HILLSBOROUGH COUNTY,28.04806,-82.5961,Residential,Wood
268967,FL,HILLSBOROUGH COUNTY,28.043703,-82.591965,Residential,Wood
185001,FL,HILLSBOROUGH COUNTY,28.065952,-82.582687,Commercial,Steel Frame
911772,FL,HILLSBOROUGH COUNTY,27.93175,-82.50525,Residential,Masonry
329285,FL,HILLSBOROUGH COUNTY,27.92026,-82.50448,Residential,Wood
973237,FL,HILLSBOROUGH COUNTY,27.92026,-82.50479,Residential,Wood
119370,FL,HILLSBOROUGH COUNTY,27.910368,-82.526711,Residential,Masonry
385543,FL,HILLSBOROUGH COUNTY,27.91048,-82.52641,Residential,Wood
506486,FL,HILLSBOROUGH COUNTY,27.93056,-82.50919,Residential,Masonry
472849,FL,HILLSBOROUGH COUNTY,27.928976,-82.48661,Commercial,Reinforced Masonry
895498,FL,HILLSBOROUGH COUNTY,27.92972,-82.50537,Commercial,Reinforced Concrete
728130,FL,HILLSBOROUGH COUNTY,27.92405,-82.49388,Commercial,Reinforced Masonry
409107,FL,HILLSBOROUGH COUNTY,27.91151,-82.517952,Residential,Wood
638044,FL,HILLSBOROUGH COUNTY,27.91129,-82.51471,Residential,Wood
640748,FL,HILLSBOROUGH COUNTY,27.92738,-82.50541,Residential,Masonry
395120,FL,HILLSBOROUGH COUNTY,28.0083,-82.54303,Commercial,Reinforced Masonry
799688,FL,HILLSBOROUGH COUNTY,27.996616,-82.559258,Residential,Masonry
677168,FL,HILLSBOROUGH COUNTY,28.00592,-82.54151,Commercial,Reinforced Concrete
872949,FL,HILLSBOROUGH COUNTY,28.00862,-82.53855,Residential,Masonry
458176,FL,HILLSBOROUGH COUNTY,28.01917,-82.53299,Commercial,Reinforced Masonry
241396,FL,HILLSBOROUGH COUNTY,28.01861,-82.53061,Residential,Masonry
757808,FL,HILLSBOROUGH COUNTY,28.018971,-82.527602,Residential,Masonry
536153,FL,HILLSBOROUGH COUNTY,27.996235,-82.53373,Commercial,Reinforced Masonry
465421,FL,HILLSBOROUGH COUNTY,27.99429,-82.54865,Residential,Wood
620843,FL,HILLSBOROUGH COUNTY,28.035255,-82.540253,Residential,Wood
390272,FL,HILLSBOROUGH COUNTY,28.03072,-82.54062,Residential,Masonry
983736,FL,HILLSBOROUGH COUNTY,28.0075,-82.5504,Residential,Wood
518401,FL,HILLSBOROUGH COUNTY,27.981701,-82.548874,Residential,Wood
769055,FL,HILLSBOROUGH COUNTY,27.996834,-82.548721,Residential,Wood
256782,FL,HILLSBOROUGH COUNTY,28.0043,-82.54289,Residential,Wood
711604,FL,HILLSBOROUGH COUNTY,28.029715,-82.549774,Residential,Wood
507670,FL,HILLSBOROUGH COUNTY,27.996428,-82.553658,Commercial,Steel Frame
826375,FL,HILLSBOROUGH COUNTY,28.0075,-82.5504,Residential,Masonry
795189,FL,HILLSBOROUGH COUNTY,28.0075,-82.5504,Residential,Wood
508713,FL,HILLSBOROUGH COUNTY,27.98184,-82.549255,Residential,Masonry
275095,FL,HILLSBOROUGH COUNTY,27.996422,-82.554764,Commercial,Reinforced Concrete
615087,FL,HILLSBOROUGH COUNTY,28.0276,-82.54893,Commercial,Reinforced Concrete
299154,FL,HILLSBOROUGH COUNTY,27.99942,-82.53244,Commercial,Reinforced Concrete
774439,FL,HILLSBOROUGH COUNTY,28.027472,-82.541672,Commercial,Reinforced Masonry
754290,FL,HILLSBOROUGH COUNTY,27.99037,-82.55739,Commercial,Reinforced Concrete
280825,FL,HILLSBOROUGH COUNTY,28.015186,-82.539551,Commercial,Reinforced Masonry
144196,FL,HILLSBOROUGH COUNTY,28.028589,-82.549774,Commercial,Reinforced Concrete
326453,FL,HILLSBOROUGH COUNTY,28.03243,-82.54776,Commercial,Reinforced Concrete
423150,FL,HILLSBOROUGH COUNTY,28.02625,-82.56035,Residential,Masonry
647215,FL,HILLSBOROUGH COUNTY,28.01625,-82.54135,Residential,Wood
607075,FL,HILLSBOROUGH COUNTY,28.01625,-82.54135,Residential,Masonry
913582,FL,HILLSBOROUGH COUNTY,28.006311,-82.529739,Residential,Masonry
958619,FL,HILLSBOROUGH COUNTY,28.00679,-82.53073,Residential,Wood
899774,FL,HILLSBOROUGH COUNTY,27.996469,-82.559418,Residential,Masonry
901708,FL,HILLSBOROUGH COUNTY,28.02934,-82.63699,Commercial,Reinforced Concrete
256798,FL,HILLSBOROUGH COUNTY,28.038412,-82.582939,Residential,Wood
403011,FL,HILLSBOROUGH COUNTY,28.011801,-82.610695,Commercial,Steel Frame
620698,FL,HILLSBOROUGH COUNTY,28.029135,-82.59627,Commercial,Reinforced Concrete
993493,FL,HILLSBOROUGH COUNTY,28.07776,-82.35492,Residential,Wood
951751,FL,HILLSBOROUGH COUNTY,28.032152,-82.351105,Residential,Wood
669844,FL,HILLSBOROUGH COUNTY,28.032785,-82.350082,Residential,Wood
811718,FL,HILLSBOROUGH COUNTY,28.0429,-82.3621,Residential,Wood
799841,FL,HILLSBOROUGH COUNTY,28.0637,-82.354499,Commercial,Reinforced Masonry
934342,FL,HILLSBOROUGH COUNTY,28.069319,-82.36058,Commercial,Reinforced Masonry
504160,FL,HILLSBOROUGH COUNTY,28.029097,-82.356552,Residential,Masonry
502472,FL,HILLSBOROUGH COUNTY,27.87853,-82.49292,Residential,Masonry
334305,FL,HILLSBOROUGH COUNTY,28.0429,-82.3621,Residential,Masonry
165010,FL,HILLSBOROUGH COUNTY,28.074745,-82.358887,Commercial,Reinforced Masonry
150922,FL,HILLSBOROUGH COUNTY,28.124756,-82.371529,Commercial,Reinforced Concrete
532202,FL,HILLSBOROUGH COUNTY,28.144569,-82.358597,Commercial,Reinforced Concrete
808175,FL,HILLSBOROUGH COUNTY,28.10815,-82.39074,Commercial,Reinforced Masonry
979932,FL,HILLSBOROUGH COUNTY,28.10815,-82.39074,Residential,Masonry
309205,FL,HILLSBOROUGH COUNTY,28.10815,-82.39074,Residential,Wood
605953,FL,HILLSBOROUGH COUNTY,28.141207,-82.35479,Residential,Masonry
889902,FL,HILLSBOROUGH COUNTY,28.13238,-82.36494,Residential,Masonry
358656,FL,HILLSBOROUGH COUNTY,28.134,-82.3573,Residential,Wood
477872,FL,HILLSBOROUGH COUNTY,28.17125,-82.39164,Residential,Masonry
913130,FL,HILLSBOROUGH COUNTY,28.14059,-82.32456,Residential,Masonry
670434,FL,HILLSBOROUGH COUNTY,28.156776,-82.319473,Residential,Wood
887935,FL,HILLSBOROUGH COUNTY,28.14707,-82.3522,Residential,Wood
655305,FL,HILLSBOROUGH COUNTY,28.1616,-82.34788,Residential,Wood
949887,FL,HILLSBOROUGH COUNTY,28.09621,-82.40007,Residential,Masonry
452210,FL,HILLSBOROUGH COUNTY,28.133865,-82.363855,Residential,Wood
422628,FL,HILLSBOROUGH COUNTY,28.140394,-82.37484,Residential,Wood
416320,FL,HILLSBOROUGH COUNTY,28.140394,-82.37484,Residential,Wood
321840,FL,HILLSBOROUGH COUNTY,28.14597,-82.37198,Residential,Wood
485249,FL,HILLSBOROUGH COUNTY,28.14597,-82.37198,Residential,Wood
619611,FL,HILLSBOROUGH COUNTY,28.14597,-82.37198,Residential,Wood
801428,FL,HILLSBOROUGH COUNTY,28.14597,-82.37198,Residential,Wood
259001,FL,HILLSBOROUGH COUNTY,28.14597,-82.37198,Residential,Wood
661132,FL,HILLSBOROUGH COUNTY,28.14597,-82.37198,Residential,Wood
719128,FL,HILLSBOROUGH COUNTY,28.14597,-82.37198,Residential,Wood
982477,FL,HILLSBOROUGH COUNTY,28.14597,-82.37198,Residential,Masonry
288737,FL,HILLSBOROUGH COUNTY,28.129667,-82.366623,Commercial,Reinforced Masonry
608948,FL,HILLSBOROUGH COUNTY,28.128366,-82.375656,Commercial,Reinforced Concrete
636010,FL,HILLSBOROUGH COUNTY,28.089018,-82.407234,Commercial,Reinforced Concrete
483854,FL,HILLSBOROUGH COUNTY,28.1356,-82.30155,Commercial,Reinforced Masonry
116860,FL,HILLSBOROUGH COUNTY,28.14657,-82.353027,Residential,Masonry
702275,FL,HILLSBOROUGH COUNTY,28.145674,-82.312317,Commercial,Reinforced Concrete
481750,FL,HILLSBOROUGH COUNTY,28.12951,-82.37559,Commercial,Reinforced Masonry
850466,FL,HILLSBOROUGH COUNTY,28.14271,-82.35443,Residential,Masonry
604063,FL,HILLSBOROUGH COUNTY,28.137131,-82.317734,Commercial,Reinforced Masonry
151991,FL,HILLSBOROUGH COUNTY,28.137131,-82.317734,Residential,Wood
157533,FL,HILLSBOROUGH COUNTY,28.137131,-82.317734,Residential,Wood
914058,FL,HILLSBOROUGH COUNTY,28.138958,-82.320457,Residential,Wood
134815,FL,HILLSBOROUGH COUNTY,28.14073,-82.3139,Residential,Wood
688455,FL,HILLSBOROUGH COUNTY,28.138533,-82.311317,Residential,Wood
406710,FL,HILLSBOROUGH COUNTY,28.132088,-82.31424,Residential,Wood
583061,FL,HILLSBOROUGH COUNTY,28.13299,-82.31049,Residential,Wood
316227,FL,HILLSBOROUGH COUNTY,28.134868,-82.328013,Residential,Wood
829123,FL,HILLSBOROUGH COUNTY,28.136839,-82.325783,Residential,Wood
137625,FL,HILLSBOROUGH COUNTY,28.136839,-82.325783,Residential,Wood
426752,FL,HILLSBOROUGH COUNTY,28.136839,-82.325783,Residential,Wood
833203,FL,HILLSBOROUGH COUNTY,28.136839,-82.325783,Residential,Wood
603167,FL,HILLSBOROUGH COUNTY,28.13233,-82.319079,Residential,Wood
151242,FL,HILLSBOROUGH COUNTY,28.138338,-82.319412,Residential,Wood
551428,FL,HILLSBOROUGH COUNTY,28.13157,-82.32177,Residential,Wood
758171,FL,HILLSBOROUGH COUNTY,28.13157,-82.32177,Residential,Wood
962988,FL,HILLSBOROUGH COUNTY,28.130108,-82.325554,Residential,Wood
254798,FL,HILLSBOROUGH COUNTY,28.137131,-82.317734,Residential,Wood
962590,FL,HILLSBOROUGH COUNTY,27.8965,-82.53026,Residential,Wood
227509,FL,HILLSBOROUGH COUNTY,28.134,-82.3573,Residential,Wood
476425,FL,HILLSBOROUGH COUNTY,28.1322,-82.298584,Residential,Masonry
280355,FL,HILLSBOROUGH COUNTY,28.1322,-82.298584,Residential,Wood
848709,FL,HILLSBOROUGH COUNTY,28.130564,-82.299065,Residential,Wood
355864,FL,HILLSBOROUGH COUNTY,28.130564,-82.299065,Residential,Wood
324906,FL,HILLSBOROUGH COUNTY,28.10813,-82.39669,Residential,Masonry
631310,FL,HILLSBOROUGH COUNTY,28.134,-82.3573,Residential,Wood
496558,FL,HILLSBOROUGH COUNTY,28.134,-82.3573,Residential,Wood
629395,FL,HILLSBOROUGH COUNTY,28.134,-82.3573,Residential,Wood
710795,FL,HILLSBOROUGH COUNTY,28.134,-82.3573,Residential,Wood
155734,FL,HILLSBOROUGH COUNTY,28.134,-82.3573,Residential,Wood
594327,FL,HILLSBOROUGH COUNTY,28.134,-82.3573,Residential,Wood
668180,FL,HILLSBOROUGH COUNTY,28.14718,-82.29579,Residential,Wood
279152,FL,HILLSBOROUGH COUNTY,28.134,-82.3573,Residential,Wood
794433,FL,HILLSBOROUGH COUNTY,27.9597,-82.5327,Commercial,Reinforced Concrete
724093,FL,HILLSBOROUGH COUNTY,27.9597,-82.5327,Residential,Masonry
284559,FL,PINELLAS COUNTY,27.77392,-82.6376,Commercial,Reinforced Concrete
260623,FL,PINELLAS COUNTY,27.772055,-82.639763,Commercial,Reinforced Masonry
